,Timestamp,Inventory Location Identifier,Product Identifier,Inventory Quantity,Safety Stock Levels,Carrying Costs
467,2023-02-08,Distribution Center Y,PROD003,407,85,0.27
468,2023-02-09,Warehouse A,PROD001,125,108,0.18
469,2023-02-09,Warehouse A,PROD002,217,132,0.68
470,2023-02-09,Warehouse A,PROD003,994,52,0.15
471,2023-02-09,Warehouse B,PROD001,341,81,0.99
472,2023-02-09,Warehouse B,PROD002,805,122,0.28
473,2023-02-09,Warehouse B,PROD003,849,147,0.6
474,2023-02-09,Distribution Center X,PROD001,600,77,0.83
475,2023-02-09,Distribution Center X,PROD002,238,92,0.8
476,2023-02-09,Distribution Center X,PROD003,807,126,0.1
477,2023-02-09,Distribution Center Y,PROD001,879,68,0.99
478,2023-02-09,Distribution Center Y,PROD002,553,82,0.82
479,2023-02-09,Distribution Center Y,PROD003,112,134,0.88
480,2023-02-10,Warehouse A,PROD001,134,51,0.42
481,2023-02-10,Warehouse A,PROD002,807,80,0.63
482,2023-02-10,Warehouse A,PROD003,16,72,0.34
483,2023-02-10,Warehouse B,PROD001,129,144,0.48
484,2023-02-10,Warehouse B,PROD002,116,145,0.16
485,2023-02-10,Warehouse B,PROD003,459,149,0.43
486,2023-02-10,Distribution Center X,PROD001,607,63,0.51
487,2023-02-10,Distribution Center X,PROD002,226,128,0.14
488,2023-02-10,Distribution Center X,PROD003,802,134,0.57
489,2023-02-10,Distribution Center Y,PROD001,469,132,0.97
490,2023-02-10,Distribution Center Y,PROD002,62,111,0.86
491,2023-02-10,Distribution Center Y,PROD003,436,137,0.2
492,2023-02-11,Warehouse A,PROD001,729,106,0.17
493,2023-02-11,Warehouse A,PROD002,82,91,0.65
494,2023-02-11,Warehouse A,PROD003,67,66,0.35
495,2023-02-11,Warehouse B,PROD001,648,124,0.59
496,2023-02-11,Warehouse B,PROD002,332,98,1.0
497,2023-02-11,Warehouse B,PROD003,543,87,0.51
498,2023-02-11,Distribution Center X,PROD001,619,105,0.19
499,2023-02-11,Distribution Center X,PROD002,718,64,0.87
500,2023-02-11,Distribution Center X,PROD003,666,148,0.6
501,2023-02-11,Distribution Center Y,PROD001,886,77,0.49
502,2023-02-11,Distribution Center Y,PROD002,909,79,0.47
503,2023-02-11,Distribution Center Y,PROD003,847,108,0.46
504,2023-02-12,Warehouse A,PROD001,747,62,0.38
505,2023-02-12,Warehouse A,PROD002,320,135,0.33
506,2023-02-12,Warehouse A,PROD003,976,69,0.72
507,2023-02-12,Warehouse B,PROD001,485,58,0.18
508,2023-02-12,Warehouse B,PROD002,87,61,0.49
509,2023-02-12,Warehouse B,PROD003,762,144,0.44
510,2023-02-12,Distribution Center X,PROD001,133,121,0.15
511,2023-02-12,Distribution Center X,PROD002,979,121,0.61
512,2023-02-12,Distribution Center X,PROD003,686,65,0.47
513,2023-02-12,Distribution Center Y,PROD001,894,135,0.95
514,2023-02-12,Distribution Center Y,PROD002,433,142,0.15
515,2023-02-12,Distribution Center Y,PROD003,294,126,0.38
516,2023-02-13,Warehouse A,PROD001,106,123,0.56
517,2023-02-13,Warehouse A,PROD002,158,134,0.53
518,2023-02-13,Warehouse A,PROD003,867,63,0.42
519,2023-02-13,Warehouse B,PROD001,569,97,0.2
520,2023-02-13,Warehouse B,PROD002,285,123,0.3
521,2023-02-13,Warehouse B,PROD003,439,121,0.98
522,2023-02-13,Distribution Center X,PROD001,838,129,0.65
523,2023-02-13,Distribution Center X,PROD002,658,121,0.12
524,2023-02-13,Distribution Center X,PROD003,951,134,0.85
525,2023-02-13,Distribution Center Y,PROD001,273,53,0.26
526,2023-02-13,Distribution Center Y,PROD002,719,147,0.38
527,2023-02-13,Distribution Center Y,PROD003,347,94,0.11
528,2023-02-14,Warehouse A,PROD001,890,68,0.61
529,2023-02-14,Warehouse A,PROD002,410,58,0.23
530,2023-02-14,Warehouse A,PROD003,648,53,0.18
531,2023-02-14,Warehouse B,PROD001,543,77,0.44
532,2023-02-14,Warehouse B,PROD002,464,93,0.24
533,2023-02-14,Warehouse B,PROD003,319,142,0.39
534,2023-02-14,Distribution Center X,PROD001,964,122,0.64
535,2023-02-14,Distribution Center X,PROD002,904,56,0.24
536,2023-02-14,Distribution Center X,PROD003,772,129,0.14
537,2023-02-14,Distribution Center Y,PROD001,83,84,0.5
538,2023-02-14,Distribution Center Y,PROD002,434,112,0.65
539,2023-02-14,Distribution Center Y,PROD003,424,84,0.29
540,2023-02-15,Warehouse A,PROD001,524,64,0.41
541,2023-02-15,Warehouse A,PROD002,113,86,0.71
542,2023-02-15,Warehouse A,PROD003,607,112,0.57
543,2023-02-15,Warehouse B,PROD001,315,55,0.3
544,2023-02-15,Warehouse B,PROD002,613,57,0.11
545,2023-02-15,Warehouse B,PROD003,308,77,0.79
546,2023-02-15,Distribution Center X,PROD001,782,82,0.36
547,2023-02-15,Distribution Center X,PROD002,122,50,0.55
548,2023-02-15,Distribution Center X,PROD003,440,72,0.22
549,2023-02-15,Distribution Center Y,PROD001,545,140,0.31
550,2023-02-15,Distribution Center Y,PROD002,572,135,0.83
551,2023-02-15,Distribution Center Y,PROD003,73,100,0.88
552,2023-02-16,Warehouse A,PROD001,43,105,0.12
553,2023-02-16,Warehouse A,PROD002,943,59,0.88
554,2023-02-16,Warehouse A,PROD003,589,104,0.62
555,2023-02-16,Warehouse B,PROD001,726,131,0.48
556,2023-02-16,Warehouse B,PROD002,117,101,0.12
557,2023-02-16,Warehouse B,PROD003,332,71,0.82
558,2023-02-16,Distribution Center X,PROD001,632,108,0.85
559,2023-02-16,Distribution Center X,PROD002,941,96,0.18
560,2023-02-16,Distribution Center X,PROD003,864,63,0.32
561,2023-02-16,Distribution Center Y,PROD001,603,101,0.57
562,2023-02-16,Distribution Center Y,PROD002,405,89,0.77
563,2023-02-16,Distribution Center Y,PROD003,226,92,0.8
564,2023-02-17,Warehouse A,PROD001,78,115,0.67
565,2023-02-17,Warehouse A,PROD002,543,115,0.27
566,2023-02-17,Warehouse A,PROD003,794,94,0.42
567,2023-02-17,Warehouse B,PROD001,981,132,0.83
568,2023-02-17,Warehouse B,PROD002,241,63,0.23
569,2023-02-17,Warehouse B,PROD003,202,72,0.64
570,2023-02-17,Distribution Center X,PROD001,778,147,0.69
571,2023-02-17,Distribution Center X,PROD002,181,148,0.67
572,2023-02-17,Distribution Center X,PROD003,475,146,0.61
573,2023-02-17,Distribution Center Y,PROD001,593,107,0.71
574,2023-02-17,Distribution Center Y,PROD002,903,122,0.68
575,2023-02-17,Distribution Center Y,PROD003,639,91,0.88
576,2023-02-18,Warehouse A,PROD001,642,90,0.24
577,2023-02-18,Warehouse A,PROD002,69,110,0.5
578,2023-02-18,Warehouse A,PROD003,310,85,0.63
579,2023-02-18,Warehouse B,PROD001,360,114,0.17
580,2023-02-18,Warehouse B,PROD002,472,107,0.13
581,2023-02-18,Warehouse B,PROD003,377,86,0.17
582,2023-02-18,Distribution Center X,PROD001,884,61,0.65
583,2023-02-18,Distribution Center X,PROD002,519,99,0.52
584,2023-02-18,Distribution Center X,PROD003,567,144,0.91
585,2023-02-18,Distribution Center Y,PROD001,460,123,0.69
586,2023-02-18,Distribution Center Y,PROD002,329,127,0.53
587,2023-02-18,Distribution Center Y,PROD003,154,57,0.51
588,2023-02-19,Warehouse A,PROD001,830,93,0.98
589,2023-02-19,Warehouse A,PROD002,86,114,0.68
590,2023-02-19,Warehouse A,PROD003,40,81,0.74
591,2023-02-19,Warehouse B,PROD001,449,117,0.57
592,2023-02-19,Warehouse B,PROD002,162,96,0.44
593,2023-02-19,Warehouse B,PROD003,289,99,0.47
594,2023-02-19,Distribution Center X,PROD001,346,136,0.64
595,2023-02-19,Distribution Center X,PROD002,808,130,0.68
596,2023-02-19,Distribution Center X,PROD003,67,92,0.19
597,2023-02-19,Distribution Center Y,PROD001,694,99,0.36
598,2023-02-19,Distribution Center Y,PROD002,741,134,0.97
599,2023-02-19,Distribution Center Y,PROD003,617,69,0.4
600,2023-02-20,Warehouse A,PROD001,596,134,0.23
601,2023-02-20,Warehouse A,PROD002,358,89,0.97
602,2023-02-20,Warehouse A,PROD003,715,134,0.45
603,2023-02-20,Warehouse B,PROD001,609,140,0.94
604,2023-02-20,Warehouse B,PROD002,317,121,0.44
605,2023-02-20,Warehouse B,PROD003,810,92,0.83
606,2023-02-20,Distribution Center X,PROD001,686,139,0.85
607,2023-02-20,Distribution Center X,PROD002,756,137,0.92
608,2023-02-20,Distribution Center X,PROD003,95,132,0.7
609,2023-02-20,Distribution Center Y,PROD001,520,96,0.12
610,2023-02-20,Distribution Center Y,PROD002,316,73,0.96
611,2023-02-20,Distribution Center Y,PROD003,349,148,0.54
612,2023-02-21,Warehouse A,PROD001,231,67,0.24
613,2023-02-21,Warehouse A,PROD002,302,150,0.19
614,2023-02-21,Warehouse A,PROD003,789,119,0.85
615,2023-02-21,Warehouse B,PROD001,904,117,0.13
616,2023-02-21,Warehouse B,PROD002,344,148,0.66
617,2023-02-21,Warehouse B,PROD003,611,98,0.24
618,2023-02-21,Distribution Center X,PROD001,185,138,0.79
619,2023-02-21,Distribution Center X,PROD002,828,71,0.75
620,2023-02-21,Distribution Center X,PROD003,44,102,0.43
621,2023-02-21,Distribution Center Y,PROD001,736,80,0.97
622,2023-02-21,Distribution Center Y,PROD002,625,86,0.78
623,2023-02-21,Distribution Center Y,PROD003,802,107,0.31
624,2023-02-22,Warehouse A,PROD001,244,89,0.97
625,2023-02-22,Warehouse A,PROD002,803,110,0.91
626,2023-02-22,Warehouse A,PROD003,198,97,0.71
627,2023-02-22,Warehouse B,PROD001,584,106,0.52
628,2023-02-22,Warehouse B,PROD002,288,149,0.44
629,2023-02-22,Warehouse B,PROD003,540,103,0.97
630,2023-02-22,Distribution Center X,PROD001,836,75,0.82
631,2023-02-22,Distribution Center X,PROD002,141,82,0.15
632,2023-02-22,Distribution Center X,PROD003,492,97,0.6
633,2023-02-22,Distribution Center Y,PROD001,105,141,0.86
634,2023-02-22,Distribution Center Y,PROD002,871,65,0.36
635,2023-02-22,Distribution Center Y,PROD003,781,70,0.35
636,2023-02-23,Warehouse A,PROD001,927,115,0.23
637,2023-02-23,Warehouse A,PROD002,447,61,0.95
638,2023-02-23,Warehouse A,PROD003,227,107,0.9
639,2023-02-23,Warehouse B,PROD001,952,53,0.47
640,2023-02-23,Warehouse B,PROD002,405,114,0.44
641,2023-02-23,Warehouse B,PROD003,395,60,0.44
642,2023-02-23,Distribution Center X,PROD001,28,90,0.94
643,2023-02-23,Distribution Center X,PROD002,859,141,0.68
644,2023-02-23,Distribution Center X,PROD003,810,68,0.22
645,2023-02-23,Distribution Center Y,PROD001,293,110,0.73
646,2023-02-23,Distribution Center Y,PROD002,142,147,0.73
647,2023-02-23,Distribution Center Y,PROD003,459,128,0.1
648,2023-02-24,Warehouse A,PROD001,81,52,0.33
649,2023-02-24,Warehouse A,PROD002,855,69,0.59
650,2023-02-24,Warehouse A,PROD003,744,127,0.57
651,2023-02-24,Warehouse B,PROD001,113,149,0.36
652,2023-02-24,Warehouse B,PROD002,308,65,0.14
653,2023-02-24,Warehouse B,PROD003,429,131,0.81
654,2023-02-24,Distribution Center X,PROD001,468,58,0.2
655,2023-02-24,Distribution Center X,PROD002,926,113,0.64
656,2023-02-24,Distribution Center X,PROD003,16,130,0.56
657,2023-02-24,Distribution Center Y,PROD001,247,141,0.23
658,2023-02-24,Distribution Center Y,PROD002,439,50,0.65
659,2023-02-24,Distribution Center Y,PROD003,246,123,0.47
660,2023-02-25,Warehouse A,PROD001,680,135,0.18
661,2023-02-25,Warehouse A,PROD002,998,96,0.16
662,2023-02-25,Warehouse A,PROD003,538,119,0.56
663,2023-02-25,Warehouse B,PROD001,519,120,0.12
664,2023-02-25,Warehouse B,PROD002,894,110,0.14
665,2023-02-25,Warehouse B,PROD003,396,97,0.33
666,2023-02-25,Distribution Center X,PROD001,16,95,0.81
667,2023-02-25,Distribution Center X,PROD002,353,80,0.76
668,2023-02-25,Distribution Center X,PROD003,643,63,0.79
669,2023-02-25,Distribution Center Y,PROD001,752,146,0.4
670,2023-02-25,Distribution Center Y,PROD002,45,95,0.59
671,2023-02-25,Distribution Center Y,PROD003,833,132,0.26
672,2023-02-26,Warehouse A,PROD001,797,137,0.52
673,2023-02-26,Warehouse A,PROD002,712,111,0.67
674,2023-02-26,Warehouse A,PROD003,830,67,0.16
675,2023-02-26,Warehouse B,PROD001,794,108,0.13
676,2023-02-26,Warehouse B,PROD002,206,55,0.81
677,2023-02-26,Warehouse B,PROD003,907,55,0.38
678,2023-02-26,Distribution Center X,PROD001,317,115,0.46
679,2023-02-26,Distribution Center X,PROD002,834,119,0.53
680,2023-02-26,Distribution Center X,PROD003,37,146,0.68
681,2023-02-26,Distribution Center Y,PROD001,292,95,0.88
682,2023-02-26,Distribution Center Y,PROD002,48,133,0.4
683,2023-02-26,Distribution Center Y,PROD003,127,97,0.49
684,2023-02-27,Warehouse A,PROD001,409,145,0.5
685,2023-02-27,Warehouse A,PROD002,979,99,0.41
686,2023-02-27,Warehouse A,PROD003,191,113,0.72
687,2023-02-27,Warehouse B,PROD001,376,116,0.34
688,2023-02-27,Warehouse B,PROD002,84,143,0.48
689,2023-02-27,Warehouse B,PROD003,440,127,1.0
690,2023-02-27,Distribution Center X,PROD001,184,119,0.36
691,2023-02-27,Distribution Center X,PROD002,105,60,0.4
692,2023-02-27,Distribution Center X,PROD003,302,89,0.5
693,2023-02-27,Distribution Center Y,PROD001,734,104,0.25
694,2023-02-27,Distribution Center Y,PROD002,454,94,0.5
695,2023-02-27,Distribution Center Y,PROD003,744,95,0.65
696,2023-02-28,Warehouse A,PROD001,445,85,0.68
697,2023-02-28,Warehouse A,PROD002,810,57,0.17
698,2023-02-28,Warehouse A,PROD003,652,101,0.43
699,2023-02-28,Warehouse B,PROD001,820,145,0.71
700,2023-02-28,Warehouse B,PROD002,975,53,0.23
701,2023-02-28,Warehouse B,PROD003,622,136,0.8
702,2023-02-28,Distribution Center X,PROD001,35,66,0.16
703,2023-02-28,Distribution Center X,PROD002,797,132,0.43
704,2023-02-28,Distribution Center X,PROD003,392,122,0.13
705,2023-02-28,Distribution Center Y,PROD001,157,136,0.5
706,2023-02-28,Distribution Center Y,PROD002,379,97,0.5
707,2023-02-28,Distribution Center Y,PROD003,78,123,0.22
708,2023-03-01,Warehouse A,PROD001,375,100,0.38
709,2023-03-01,Warehouse A,PROD002,285,81,0.96
710,2023-03-01,Warehouse A,PROD003,26,144,0.27
711,2023-03-01,Warehouse B,PROD001,530,99,0.92
712,2023-03-01,Warehouse B,PROD002,120,83,0.8
713,2023-03-01,Warehouse B,PROD003,720,107,0.29
714,2023-03-01,Distribution Center X,PROD001,626,86,0.72
715,2023-03-01,Distribution Center X,PROD002,502,75,0.21
716,2023-03-01,Distribution Center X,PROD003,873,59,0.51
717,2023-03-01,Distribution Center Y,PROD001,920,141,0.5
718,2023-03-01,Distribution Center Y,PROD002,89,137,0.97
719,2023-03-01,Distribution Center Y,PROD003,327,135,0.41
720,2023-03-02,Warehouse A,PROD001,66,120,0.59
721,2023-03-02,Warehouse A,PROD002,912,88,0.87
722,2023-03-02,Warehouse A,PROD003,728,140,0.93
723,2023-03-02,Warehouse B,PROD001,653,72,0.81
724,2023-03-02,Warehouse B,PROD002,520,78,0.21
725,2023-03-02,Warehouse B,PROD003,205,67,0.31
726,2023-03-02,Distribution Center X,PROD001,505,53,0.42
727,2023-03-02,Distribution Center X,PROD002,586,97,0.52
728,2023-03-02,Distribution Center X,PROD003,564,66,0.65
729,2023-03-02,Distribution Center Y,PROD001,88,58,0.38
730,2023-03-02,Distribution Center Y,PROD002,734,142,0.53
731,2023-03-02,Distribution Center Y,PROD003,420,148,0.47
732,2023-03-03,Warehouse A,PROD001,588,59,0.21
733,2023-03-03,Warehouse A,PROD002,324,132,0.17
734,2023-03-03,Warehouse A,PROD003,477,137,0.57
735,2023-03-03,Warehouse B,PROD001,131,149,0.6
736,2023-03-03,Warehouse B,PROD002,601,73,0.79
737,2023-03-03,Warehouse B,PROD003,132,105,0.55
738,2023-03-03,Distribution Center X,PROD001,889,57,0.85
739,2023-03-03,Distribution Center X,PROD002,530,69,0.37
740,2023-03-03,Distribution Center X,PROD003,165,91,0.94
741,2023-03-03,Distribution Center Y,PROD001,230,94,0.95
742,2023-03-03,Distribution Center Y,PROD002,531,86,0.86
743,2023-03-03,Distribution Center Y,PROD003,256,75,0.67
744,2023-03-04,Warehouse A,PROD001,564,85,0.21
745,2023-03-04,Warehouse A,PROD002,310,128,0.58
746,2023-03-04,Warehouse A,PROD003,514,132,0.25
747,2023-03-04,Warehouse B,PROD001,964,124,0.24
748,2023-03-04,Warehouse B,PROD002,674,129,0.75
749,2023-03-04,Warehouse B,PROD003,619,93,0.86
750,2023-03-04,Distribution Center X,PROD001,577,55,0.84
751,2023-03-04,Distribution Center X,PROD002,29,60,0.14
752,2023-03-04,Distribution Center X,PROD003,656,148,0.62
753,2023-03-04,Distribution Center Y,PROD001,666,76,0.79
754,2023-03-04,Distribution Center Y,PROD002,426,129,0.68
755,2023-03-04,Distribution Center Y,PROD003,509,130,0.59
756,2023-03-05,Warehouse A,PROD001,657,88,0.53
757,2023-03-05,Warehouse A,PROD002,824,137,0.47
758,2023-03-05,Warehouse A,PROD003,464,59,0.72
759,2023-03-05,Warehouse B,PROD001,161,106,0.47
760,2023-03-05,Warehouse B,PROD002,475,76,0.41
761,2023-03-05,Warehouse B,PROD003,147,90,0.88
762,2023-03-05,Distribution Center X,PROD001,326,143,0.99
763,2023-03-05,Distribution Center X,PROD002,353,101,0.22
764,2023-03-05,Distribution Center X,PROD003,379,115,0.61
765,2023-03-05,Distribution Center Y,PROD001,326,80,0.52
766,2023-03-05,Distribution Center Y,PROD002,273,107,0.32
767,2023-03-05,Distribution Center Y,PROD003,99,56,0.36
768,2023-03-06,Warehouse A,PROD001,393,128,0.48
769,2023-03-06,Warehouse A,PROD002,985,70,0.83
770,2023-03-06,Warehouse A,PROD003,956,123,0.75
771,2023-03-06,Warehouse B,PROD001,194,147,0.24
772,2023-03-06,Warehouse B,PROD002,527,109,0.55
773,2023-03-06,Warehouse B,PROD003,315,113,0.12
774,2023-03-06,Distribution Center X,PROD001,967,100,0.55
775,2023-03-06,Distribution Center X,PROD002,989,80,0.29
776,2023-03-06,Distribution Center X,PROD003,361,56,0.15
777,2023-03-06,Distribution Center Y,PROD001,506,126,0.89
778,2023-03-06,Distribution Center Y,PROD002,669,136,0.52
779,2023-03-06,Distribution Center Y,PROD003,549,51,0.86
780,2023-03-07,Warehouse A,PROD001,441,67,0.89
781,2023-03-07,Warehouse A,PROD002,744,96,0.79
782,2023-03-07,Warehouse A,PROD003,374,55,0.46
783,2023-03-07,Warehouse B,PROD001,583,121,0.28
784,2023-03-07,Warehouse B,PROD002,566,86,0.17
785,2023-03-07,Warehouse B,PROD003,516,107,0.79
786,2023-03-07,Distribution Center X,PROD001,286,129,0.71
787,2023-03-07,Distribution Center X,PROD002,121,66,0.98
788,2023-03-07,Distribution Center X,PROD003,403,97,0.82
789,2023-03-07,Distribution Center Y,PROD001,347,121,0.95
790,2023-03-07,Distribution Center Y,PROD002,773,68,0.28
791,2023-03-07,Distribution Center Y,PROD003,521,101,0.55
792,2023-03-08,Warehouse A,PROD001,46,54,0.22
793,2023-03-08,Warehouse A,PROD002,341,110,0.57
794,2023-03-08,Warehouse A,PROD003,152,127,0.9
795,2023-03-08,Warehouse B,PROD001,143,91,0.94
796,2023-03-08,Warehouse B,PROD002,326,70,0.45
797,2023-03-08,Warehouse B,PROD003,631,144,0.86
798,2023-03-08,Distribution Center X,PROD001,607,93,0.56
799,2023-03-08,Distribution Center X,PROD002,521,118,0.54
800,2023-03-08,Distribution Center X,PROD003,576,88,0.53
801,2023-03-08,Distribution Center Y,PROD001,17,97,0.4
802,2023-03-08,Distribution Center Y,PROD002,112,103,0.63
803,2023-03-08,Distribution Center Y,PROD003,815,142,0.88
804,2023-03-09,Warehouse A,PROD001,644,53,0.64
805,2023-03-09,Warehouse A,PROD002,271,133,0.8
806,2023-03-09,Warehouse A,PROD003,794,124,0.62
807,2023-03-09,Warehouse B,PROD001,738,56,0.63
808,2023-03-09,Warehouse B,PROD002,174,117,0.67
809,2023-03-09,Warehouse B,PROD003,634,149,0.86
810,2023-03-09,Distribution Center X,PROD001,151,137,0.32
811,2023-03-09,Distribution Center X,PROD002,586,139,0.2
812,2023-03-09,Distribution Center X,PROD003,19,106,0.38
813,2023-03-09,Distribution Center Y,PROD001,155,102,0.72
814,2023-03-09,Distribution Center Y,PROD002,420,114,0.8
815,2023-03-09,Distribution Center Y,PROD003,942,110,0.89
816,2023-03-10,Warehouse A,PROD001,753,143,0.16
817,2023-03-10,Warehouse A,PROD002,141,116,0.29
818,2023-03-10,Warehouse A,PROD003,332,134,0.53
819,2023-03-10,Warehouse B,PROD001,385,90,0.96
820,2023-03-10,Warehouse B,PROD002,470,118,0.41
821,2023-03-10,Warehouse B,PROD003,362,136,0.79
822,2023-03-10,Distribution Center X,PROD001,738,137,0.68
823,2023-03-10,Distribution Center X,PROD002,709,83,0.65
824,2023-03-10,Distribution Center X,PROD003,196,81,0.35
825,2023-03-10,Distribution Center Y,PROD001,305,78,0.95
826,2023-03-10,Distribution Center Y,PROD002,304,148,0.36
827,2023-03-10,Distribution Center Y,PROD003,212,138,0.73
828,2023-03-11,Warehouse A,PROD001,324,111,0.41
829,2023-03-11,Warehouse A,PROD002,956,142,0.35
830,2023-03-11,Warehouse A,PROD003,124,123,0.71
831,2023-03-11,Warehouse B,PROD001,388,100,0.84
832,2023-03-11,Warehouse B,PROD002,977,148,0.82
833,2023-03-11,Warehouse B,PROD003,297,55,0.36
834,2023-03-11,Distribution Center X,PROD001,731,60,0.41
835,2023-03-11,Distribution Center X,PROD002,452,133,0.33
836,2023-03-11,Distribution Center X,PROD003,490,77,0.28
837,2023-03-11,Distribution Center Y,PROD001,551,84,0.94
838,2023-03-11,Distribution Center Y,PROD002,712,84,0.22
839,2023-03-11,Distribution Center Y,PROD003,630,144,0.63
840,2023-03-12,Warehouse A,PROD001,248,56,0.7
841,2023-03-12,Warehouse A,PROD002,543,78,0.67
842,2023-03-12,Warehouse A,PROD003,53,62,0.47
843,2023-03-12,Warehouse B,PROD001,734,110,0.19
844,2023-03-12,Warehouse B,PROD002,789,67,0.1
