,Timestamp,Manufacturing Plant Identifier,Product Identifier,Production Quantity,Production Costs,Capacity Constraints
1417,2023-12-22 00:15:03,Plant B,PROD003,94.96425020109707,27.75,116
1418,2023-12-21 07:06:34,Plant A,PROD002,132.43734394547553,19.79,122
1419,2023-12-21 20:01:14,Plant C,PROD002,76.59286080004983,12.81,108
1420,2023-12-23 20:24:43,Plant B,PROD003,146.18433347275877,10.95,133
1421,2023-12-22 22:22:04,Plant B,PROD003,77.48701640225504,38.66,192
1422,2023-12-22 20:38:09,Plant C,PROD001,116.49850204836294,40.14,180
1423,2023-12-22 11:57:42,Plant A,PROD003,153.23035370195714,20.58,192
1424,2023-12-23 19:58:31,Plant B,PROD003,105.21452947464529,21.81,182
1425,2023-12-23 05:55:59,Plant B,PROD001,87.29653025968642,30.87,142
1426,2023-12-24 10:52:04,Plant A,PROD001,125.01494767974351,35.36,128
1427,2023-12-23 20:08:11,Plant B,PROD002,100.4123389013767,44.37,191
1428,2023-12-25 01:38:50,Plant B,PROD003,70.90266902356177,38.85,181
1429,2023-12-25 05:26:35,Plant C,PROD002,123.40636667135387,22.57,166
1430,2023-12-25 01:05:37,Plant B,PROD003,129.6091306802824,10.57,148
1431,2023-12-24 11:44:05,Plant A,PROD001,52.62207301702194,36.0,143
1432,2023-12-26 10:30:08,Plant B,PROD001,132.84164615395932,45.93,163
1433,2023-12-25 13:18:29,Plant C,PROD001,116.0222952360484,32.13,125
1434,2023-12-26 07:08:07,Plant C,PROD003,72.77410962280153,20.24,194
1435,2023-12-25 15:23:03,Plant C,PROD003,161.47928005382676,49.18,123
1436,2023-12-26 10:01:09,Plant B,PROD002,80.91613607144845,30.9,170
1437,2023-12-26 15:09:48,Plant A,PROD001,164.30794644449793,22.75,126
1438,2023-12-26 16:30:26,Plant C,PROD003,97.81349471935741,33.93,109
1439,2023-12-27 00:09:03,Plant B,PROD003,146.61172133403096,17.79,172
1440,2023-12-28 09:53:27,Plant C,PROD003,144.11033818240583,17.06,178
1441,2023-12-28 01:19:45,Plant C,PROD001,89.35396126043567,37.11,161
1442,2023-12-27 21:47:13,Plant C,PROD002,55.40987462959104,28.82,139
1443,2023-12-28 14:38:53,Plant A,PROD001,124.0244417930292,37.48,122
1444,2023-12-29 05:10:03,Plant A,PROD002,122.39432303559292,28.88,124
1445,2023-12-29 00:38:49,Plant C,PROD002,85.20828438866477,41.43,138
1446,2023-12-28 20:38:00,Plant A,PROD002,134.96651920190948,41.19,178
1447,2023-12-28 19:05:36,Plant B,PROD003,138.46148658685274,39.07,129
1448,2023-12-29 23:05:19,Plant C,PROD001,162.87893054919456,12.21,140
1449,2023-12-29 17:48:25,Plant B,PROD003,69.49429442116214,18.34,145
1450,2023-12-30 17:32:06,Plant C,PROD003,58.90634177943612,39.56,132
1451,2023-12-29 17:18:10,Plant A,PROD001,119.23188217840682,47.66,179
1452,2023-12-31 21:14:56,Plant C,PROD001,181.5648858817786,29.48,160
1453,2023-12-31 07:33:46,Plant B,PROD003,112.9945147017301,46.94,177
1454,2023-12-30 09:21:18,Plant A,PROD002,124.42642965436738,44.96,160
1455,2023-12-31 10:15:13,Plant C,PROD003,66.13214934084557,20.43,138
